old_name,new_name,year,title,ext,status,notes
ma-et-al-2023-learning-resource-recommendation-via-knowledge-graphs-and-learning-style-clustering.pdf,"2023 the learners’ degrees of interest in similar learning resources are measured, and the recommendation results are obtained according to the degrees of interest. Finally, the experim.pdf",2023,"the learners’ degrees of interest in similar learning resources are measured, and the recommendation results are obtained according to the degrees of interest. Finally, the experim",.pdf,"dry-run.rename->2023 the learners’ degrees of interest in similar learning resources are measured, and the recommendation results are obtained according to the degrees of interest. Finally, the experim.pdf",fitz.title;fitz.year
Machine Learning Approach to Recognize Subject.pdf,"2016 participating online on reviewing travel related entities such as hotels, cities and attractions, there is a rich corpus of textual.pdf",2016,"participating online on reviewing travel related entities such as hotels, cities and attractions, there is a rich corpus of textual",.pdf,"dry-run.rename->2016 participating online on reviewing travel related entities such as hotels, cities and attractions, there is a rich corpus of textual.pdf",fitz.title;fitz.year
Machine Learning Based Recommendation.pdf,"2004 over-selection in many web applications. In recent years, Machine learning (ML) shows great interest in different research areas, such as computer vision and Natural Language Proce.pdf",2004,"over-selection in many web applications. In recent years, Machine learning (ML) shows great interest in different research areas, such as computer vision and Natural Language Proce",.pdf,"dry-run.rename->2004 over-selection in many web applications. In recent years, Machine learning (ML) shows great interest in different research areas, such as computer vision and Natural Language Proce.pdf",fitz.title;fitz.year
Machine Learning in Natural Language.pdf,,,"chine learning is the difficulty in managing data of variable length, as for example the information concerning all words of a sentence. On the contrary, a syntactic",.pdf,skipped.missing_year_or_title,fitz.title
Machine Learning Techniques for Data Mining A Survey.pdf,2013 splitting criteria. The decision tree is a flow chart like a tree structure that classifies instances by sorting them.pdf,2013,splitting criteria. The decision tree is a flow chart like a tree structure that classifies instances by sorting them,.pdf,dry-run.rename->2013 splitting criteria. The decision tree is a flow chart like a tree structure that classifies instances by sorting them.pdf,fitz.title;fitz.year
Machine+Learning+Models+for+Predicting+Click.pdf,,,"models in predicting CTR, offering a comparative analysis of their strengths and weaknesses. It navigates the landscape of model selection and employs an array of evaluation metric",.pdf,skipped.missing_year_or_title,fitz.title
Machine_Learning_for_Cyber_Defense_A_Comparative_A.pdf,"2023 a meta-analytical process is scaled. This analysis breaks down the existing research by defining the applied learning algorithms. In addition, the most extensively used algorithm i.pdf",2023,"a meta-analytical process is scaled. This analysis breaks down the existing research by defining the applied learning algorithms. In addition, the most extensively used algorithm i",.pdf,"dry-run.rename->2023 a meta-analytical process is scaled. This analysis breaks down the existing research by defining the applied learning algorithms. In addition, the most extensively used algorithm i.pdf",fitz.title;fitz.year
main.pdf,,,"from potentially unwanted values. However, the ability to detect outlying values in data sets can also be used to detect anomalies",.pdf,skipped.missing_year_or_title,fitz.title
Mamatha_2021_J._Phys.%3A_Conf._Ser._2040_012038.pdf,2021 This content was downloaded from IP address 154.80.118.55 on 01-11-2024 at 16-34 Content from this work may be used under the terms of the Creative Commons Attribution 3.0 licence..pdf,2021,This content was downloaded from IP address 154.80.118.55 on 01-11-2024 at 16-34 Content from this work may be used under the terms of the Creative Commons Attribution 3.0 licence.,.pdf,dry-run.rename->2021 This content was downloaded from IP address 154.80.118.55 on 01-11-2024 at 16-34 Content from this work may be used under the terms of the Creative Commons Attribution 3.0 licence..pdf,fitz.title;fitz.year
Mamatha_2021_J._Phys._3A_Conf._Ser._2040_012038.pdf,2021 This content was downloaded from IP address 154.80.118.55 on 01-11-2024 at 16-34 Content from this work may be used under the terms of the Creative Commons Attribution 3.0 licence..pdf,2021,This content was downloaded from IP address 154.80.118.55 on 01-11-2024 at 16-34 Content from this work may be used under the terms of the Creative Commons Attribution 3.0 licence.,.pdf,dry-run.rename->2021 This content was downloaded from IP address 154.80.118.55 on 01-11-2024 at 16-34 Content from this work may be used under the terms of the Creative Commons Attribution 3.0 licence..pdf,fitz.title;fitz.year
managementinformationsystem-170314102113.pdf,,,"• A management information system (MIS) is a systematized collection of people,",.pdf,skipped.missing_year_or_title,fitz.title
managementinformationsystemsdoctorateprogram-180806223838.pdf,,,An Immediate information system should be re-design to face problem in study program,.pdf,skipped.missing_year_or_title,fitz.title
mansisharma.pdf,2022 I hereby certify that the information contained in this (my submission) is information pertaining to research I conducted for this project. All information other than my own contri.pdf,2022,I hereby certify that the information contained in this (my submission) is information pertaining to research I conducted for this project. All information other than my own contri,.pdf,dry-run.rename->2022 I hereby certify that the information contained in this (my submission) is information pertaining to research I conducted for this project. All information other than my own contri.pdf,fitz.title;fitz.year
mashupExample.pdf,"2015 second assessments have cutoffdates lower than third one in all presentations) and then we extract first four identifiers from the reordered table, which represents the identifiers.pdf",2015,"second assessments have cutoffdates lower than third one in all presentations) and then we extract first four identifiers from the reordered table, which represents the identifiers",.pdf,"dry-run.rename->2015 second assessments have cutoffdates lower than third one in all presentations) and then we extract first four identifiers from the reordered table, which represents the identifiers.pdf",fitz.title;fitz.year
Mathematical Problems in Engineering - 2022 - Jadhav - Evolution of Software Development Effort and Cost Estimation.pdf,"2022 which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited Software development effort and cost estimation (SDECE) i.pdf",2022,"which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited Software development effort and cost estimation (SDECE) i",.pdf,"dry-run.rename->2022 which permits unrestricted use, distribution, and reproduction in any medium, provided the original work is properly cited Software development effort and cost estimation (SDECE) i.pdf",fitz.title;fitz.year
mathematics-10-00530-v2.pdf,"2022 for network anomaly detection. This dataset is a collection of network packets exchanged between hosts. It comprises 49 attributes, including nine types of threats such as DoS, Fuz.pdf",2022,"for network anomaly detection. This dataset is a collection of network packets exchanged between hosts. It comprises 49 attributes, including nine types of threats such as DoS, Fuz",.pdf,"dry-run.rename->2022 for network anomaly detection. This dataset is a collection of network packets exchanged between hosts. It comprises 49 attributes, including nine types of threats such as DoS, Fuz.pdf",fitz.title;fitz.year
mathematics-10-04152-v2.pdf,"2022 This work assumes that the grading decision is entirely a teacher’s task responsibility, not the result of an automatic grading process. In this context, the teacher is the author .pdf",2022,"This work assumes that the grading decision is entirely a teacher’s task responsibility, not the result of an automatic grading process. In this context, the teacher is the author ",.pdf,"dry-run.rename->2022 This work assumes that the grading decision is entirely a teacher’s task responsibility, not the result of an automatic grading process. In this context, the teacher is the author .pdf",fitz.title;fitz.year
mathematics-10-04189.pdf,"2022 greater, as each organization has a different dataset structure, different features, and different quality of data. This hinders the ability to create one ML model that fits all ty.pdf",2022,"greater, as each organization has a different dataset structure, different features, and different quality of data. This hinders the ability to create one ML model that fits all ty",.pdf,"dry-run.rename->2022 greater, as each organization has a different dataset structure, different features, and different quality of data. This hinders the ability to create one ML model that fits all ty.pdf",fitz.title;fitz.year
mathematics-12-01073-v2.pdf,"2024 observations indicate that models like Universal Sentence Encoder are providing a favorable balance between recall and precision. This research is integrated into Project Martial, .pdf",2024,"observations indicate that models like Universal Sentence Encoder are providing a favorable balance between recall and precision. This research is integrated into Project Martial, ",.pdf,"dry-run.rename->2024 observations indicate that models like Universal Sentence Encoder are providing a favorable balance between recall and precision. This research is integrated into Project Martial, .pdf",fitz.title;fitz.year
mathematics-12-02597-v2.pdf,"2024 method and a smoothing variational method in this space. Next, the theory of the presented method is justified by proving the corresponding convergence result. Likewise, to illustr.pdf",2024,"method and a smoothing variational method in this space. Next, the theory of the presented method is justified by proving the corresponding convergence result. Likewise, to illustr",.pdf,"dry-run.rename->2024 method and a smoothing variational method in this space. Next, the theory of the presented method is justified by proving the corresponding convergence result. Likewise, to illustr.pdf",fitz.title;fitz.year
Maturing_the_Scrum_Framework_for_Software_Projects_Portfolio_Management_A_Case_Study-Oriented_Methodology.pdf,"2022 request for satisfying the versatile requirements of their customers in terms of software applications. To this end, specific approaches have been designed to streamline the way of.pdf",2022,"request for satisfying the versatile requirements of their customers in terms of software applications. To this end, specific approaches have been designed to streamline the way of",.pdf,"dry-run.rename->2022 request for satisfying the versatile requirements of their customers in terms of software applications. To this end, specific approaches have been designed to streamline the way of.pdf",fitz.title;fitz.year
MCQGen_A_Large_Language_Model-Driven_MCQ_Generator_for_Personalized_Learning (1).pdf,2024 drawing from an extensive external knowledge base. This integration significantly enhances the ability of the LLM to produce educationally relevant questions that align with both t.pdf,2024,drawing from an extensive external knowledge base. This integration significantly enhances the ability of the LLM to produce educationally relevant questions that align with both t,.pdf,dry-run.rename->2024 drawing from an extensive external knowledge base. This integration significantly enhances the ability of the LLM to produce educationally relevant questions that align with both t.pdf,fitz.title;fitz.year
Minds and Machines Unite Deciphering Social and Cognitive.pdf,"2024 14th Learning Analytics and Knowledge Conference (LAK ’24), March 18–22, This work is licensed under a Creative Commons Attribution-NonCommercial.pdf",2024,"14th Learning Analytics and Knowledge Conference (LAK ’24), March 18–22, This work is licensed under a Creative Commons Attribution-NonCommercial",.pdf,"dry-run.rename->2024 14th Learning Analytics and Knowledge Conference (LAK ’24), March 18–22, This work is licensed under a Creative Commons Attribution-NonCommercial.pdf",fitz.title;fitz.year
MIT6_042JF10_notes.pdf,"2010 Copyright © 2010, Eric Lehman, F Tom Leighton, Albert R Meyer . All rights reserved “mcs-ftl” — 2010-9-8 — 0-40 — page ii — #2.pdf",2010,"Copyright © 2010, Eric Lehman, F Tom Leighton, Albert R Meyer . All rights reserved “mcs-ftl” — 2010-9-8 — 0-40 — page ii — #2",.pdf,"dry-run.rename->2010 Copyright © 2010, Eric Lehman, F Tom Leighton, Albert R Meyer . All rights reserved “mcs-ftl” — 2010-9-8 — 0-40 — page ii — #2.pdf",fitz.title;fitz.year
MovementUsingArtificialNeuralNetworks.pdf,"2006 See discussions, stats, and author profiles for this publication at- https---www.researchgate.net-publication-272758765 Predicting Direction of Stock Prices Index Movement Using Ar.pdf",2006,"See discussions, stats, and author profiles for this publication at- https---www.researchgate.net-publication-272758765 Predicting Direction of Stock Prices Index Movement Using Ar",.pdf,"dry-run.rename->2006 See discussions, stats, and author profiles for this publication at- https---www.researchgate.net-publication-272758765 Predicting Direction of Stock Prices Index Movement Using Ar.pdf",fitz.title;fitz.year
mTURK flow.pdf,,,"Figure 3- Collecting demographics. All questions are optional to encourage honest reporting. No participants are denied reimbursement based on their answers, however some may be",.pdf,skipped.missing_year_or_title,fitz.title
Multi-attention_fusion_modeling_for_sentiment_analysis_of_educational_big_data.pdf,"2015 a Multi-Attention Fusion Modeling (Multi-AFM) is proposed, which integrates global attention and local attention through gating unit control to generate a reasonable contextual rep.pdf",2015,"a Multi-Attention Fusion Modeling (Multi-AFM) is proposed, which integrates global attention and local attention through gating unit control to generate a reasonable contextual rep",.pdf,"dry-run.rename->2015 a Multi-Attention Fusion Modeling (Multi-AFM) is proposed, which integrates global attention and local attention through gating unit control to generate a reasonable contextual rep.pdf",fitz.title;fitz.year
Multi-Frame_Transfer_Learning_Framework_for_Facial_Emotion_Recognition_in_e-Learning_Contexts.pdf,2013 This work was supported by the Intelli-Student—A Cutting-Edge Computer-aided Learning Platform to Augment Online Teaching and Learning Pedagogies- A U.K.–Saudi Partnership Project’.pdf,2013,This work was supported by the Intelli-Student—A Cutting-Edge Computer-aided Learning Platform to Augment Online Teaching and Learning Pedagogies- A U.K.–Saudi Partnership Project’,.pdf,dry-run.rename->2013 This work was supported by the Intelli-Student—A Cutting-Edge Computer-aided Learning Platform to Augment Online Teaching and Learning Pedagogies- A U.K.–Saudi Partnership Project’.pdf,fitz.title;fitz.year
Multi-Modal_LA_in_Personalized_Education_Using_Deep_Reinforcement_Learning_Based_Approach.pdf,"2024 significantly increased. The integration of technology in education has brought about significant changes in teaching and learning practices. In the era of digital technology, the .pdf",2024,"significantly increased. The integration of technology in education has brought about significant changes in teaching and learning practices. In the era of digital technology, the ",.pdf,"dry-run.rename->2024 significantly increased. The integration of technology in education has brought about significant changes in teaching and learning practices. In the era of digital technology, the .pdf",fitz.title;fitz.year
Multiclass_Prediction_Model_for_Student_Grade_Prediction_Using_Machine_Learning.pdf,2006 machine learning techniques to predict the final student grades in the first semester courses by improving the performance of predictive accuracy. Two modules will be highlighted i.pdf,2006,machine learning techniques to predict the final student grades in the first semester courses by improving the performance of predictive accuracy. Two modules will be highlighted i,.pdf,dry-run.rename->2006 machine learning techniques to predict the final student grades in the first semester courses by improving the performance of predictive accuracy. Two modules will be highlighted i.pdf,fitz.title;fitz.year
Multilevel_Analysis_of_Students_Feedback_Using_Mo.pdf,"2017 students’ feedback based on their Moodle usage data. The models described in this paper surely assist the educators, decision maker, mentors to early engage with the issues as addr.pdf",2017,"students’ feedback based on their Moodle usage data. The models described in this paper surely assist the educators, decision maker, mentors to early engage with the issues as addr",.pdf,"dry-run.rename->2017 students’ feedback based on their Moodle usage data. The models described in this paper surely assist the educators, decision maker, mentors to early engage with the issues as addr.pdf",fitz.title;fitz.year
Multimedia learning analytics feedback in.pdf,"2024 Q&A Systems for Multimedia (AIQAM ’24), June 10, 2024, Phuket, This work is licensed under a Creative Commons Attribution International.pdf",2024,"Q&A Systems for Multimedia (AIQAM ’24), June 10, 2024, Phuket, This work is licensed under a Creative Commons Attribution International",.pdf,"dry-run.rename->2024 Q&A Systems for Multimedia (AIQAM ’24), June 10, 2024, Phuket, This work is licensed under a Creative Commons Attribution International.pdf",fitz.title;fitz.year
MultipleCriteria_DecisionMaking_MCDM_Techniques_for_Business_Processes_Information_Management_flyer.pdf,,,"ideas and knowledge in a globalized world. MDPI Books encompasses all the benefits of open access – high availability and visibility, as well as wide and rapid dissemination",.pdf,skipped.missing_year_or_title,fitz.title
Natural_Language_Processing_of_Students_Feedback_to_Instructors_A_Systematic_Review.pdf,"2023 that apply the fields of machine learning, statistics and artificial intelligence to the feedback datasets for various purposes. These.pdf",2023,"that apply the fields of machine learning, statistics and artificial intelligence to the feedback datasets for various purposes. These",.pdf,"dry-run.rename->2023 that apply the fields of machine learning, statistics and artificial intelligence to the feedback datasets for various purposes. These.pdf",fitz.title;fitz.year
Navigating the Confluence Advancements and Trends in.pdf,2023 ∗Place the footnote text for the author (if applicable) here This work is licensed under a Creative Commons Attribution International 4.0 License.pdf,2023,∗Place the footnote text for the author (if applicable) here This work is licensed under a Creative Commons Attribution International 4.0 License,.pdf,dry-run.rename->2023 ∗Place the footnote text for the author (if applicable) here This work is licensed under a Creative Commons Attribution International 4.0 License.pdf,fitz.title;fitz.year
Novel_Framework_for_Autism_Spectrum_Disorder_Identification_and_Tailored_Education_With_Effective_Data_Mining_and_Ensemble_Learning_Techniques.pdf,"2023 abilities, language comprehension, object recognition, interpersonal skills, and communication capabilities Its primary origin is genetic, and early detection and intervention can .pdf",2023,"abilities, language comprehension, object recognition, interpersonal skills, and communication capabilities Its primary origin is genetic, and early detection and intervention can ",.pdf,"dry-run.rename->2023 abilities, language comprehension, object recognition, interpersonal skills, and communication capabilities Its primary origin is genetic, and early detection and intervention can .pdf",fitz.title;fitz.year
Online_Solution_Based_on_Machine_Learning_for_IT_Project_Management_in_Software_Factory_Companies.pdf,"2021 trends, patterns, and relationships between data; it is an engine of digital transformation of business and that organizations are.pdf",2021,"trends, patterns, and relationships between data; it is an engine of digital transformation of business and that organizations are",.pdf,"dry-run.rename->2021 trends, patterns, and relationships between data; it is an engine of digital transformation of business and that organizations are.pdf",fitz.title;fitz.year
Optimizing Digital Marketing in Hospitality.pdf,"1996 is a practitioner in the hospitality sector. The hospitality sector has evolved into a digital one in this day and age, utilizing a variety of tools and applications such as mobile.pdf",1996,"is a practitioner in the hospitality sector. The hospitality sector has evolved into a digital one in this day and age, utilizing a variety of tools and applications such as mobile",.pdf,"dry-run.rename->1996 is a practitioner in the hospitality sector. The hospitality sector has evolved into a digital one in this day and age, utilizing a variety of tools and applications such as mobile.pdf",fitz.title;fitz.year
Owesh.pdf,"2022 See discussions, stats, and author profiles for this publication at- https---www.researchgate.net-publication-361681183 Search Engine Optimization - An overview.pdf",2022,"See discussions, stats, and author profiles for this publication at- https---www.researchgate.net-publication-361681183 Search Engine Optimization - An overview",.pdf,"dry-run.rename->2022 See discussions, stats, and author profiles for this publication at- https---www.researchgate.net-publication-361681183 Search Engine Optimization - An overview.pdf",fitz.title;fitz.year
Paper+19+(2023.5.4)+Optimizing+E-Commerce+Profits+A+Comprehensive+Machine+Learning.pdf,"2023 observations, and experimental auctions, each tailored to the characteristics of mass or niche markets. Magloff's pricing strategies, including segmented pricing, peak use pricing,.pdf",2023,"observations, and experimental auctions, each tailored to the characteristics of mass or niche markets. Magloff's pricing strategies, including segmented pricing, peak use pricing,",.pdf,"dry-run.rename->2023 observations, and experimental auctions, each tailored to the characteristics of mass or niche markets. Magloff's pricing strategies, including segmented pricing, peak use pricing,.pdf",fitz.title;fitz.year
paper.pdf,"1978 process. Likewise, overestimates can result in noncompetitive budgets. In this paper, artificial neural network and stepwise regression based predictive models are investigated, ai.pdf",1978,"process. Likewise, overestimates can result in noncompetitive budgets. In this paper, artificial neural network and stepwise regression based predictive models are investigated, ai",.pdf,"dry-run.rename->1978 process. Likewise, overestimates can result in noncompetitive budgets. In this paper, artificial neural network and stepwise regression based predictive models are investigated, ai.pdf",fitz.title;fitz.year
Paper7.pdf,"2018 Ángel Hernández-García1[0000-0002-6549-9549], Emiliano Acquila-Natale1[0000-0003-2164-8386], Santiago Iglesias-Pradas1[0000-0003-1133-2687] and Julián Chaparro-Peláez1[0000-0002-09.pdf",2018,"Ángel Hernández-García1[0000-0002-6549-9549], Emiliano Acquila-Natale1[0000-0003-2164-8386], Santiago Iglesias-Pradas1[0000-0003-1133-2687] and Julián Chaparro-Peláez1[0000-0002-09",.pdf,"dry-run.rename->2018 Ángel Hernández-García1[0000-0002-6549-9549], Emiliano Acquila-Natale1[0000-0003-2164-8386], Santiago Iglesias-Pradas1[0000-0003-1133-2687] and Julián Chaparro-Peláez1[0000-0002-09.pdf",fitz.title;fitz.year
paper_225162.pdf,"2015 (El Naqa & Murphy, 2015). In educational settings, it is used together with data mining techniques, to identify the important features that tend to influ.pdf",2015,"(El Naqa & Murphy, 2015). In educational settings, it is used together with data mining techniques, to identify the important features that tend to influ",.pdf,"dry-run.rename->2015 (El Naqa & Murphy, 2015). In educational settings, it is used together with data mining techniques, to identify the important features that tend to influ.pdf",fitz.title;fitz.year
Paper_5-Development_of_a_Framework_for_Predicting_Students_Academic.pdf,"2024 See discussions, stats, and author profiles for this publication at- https---www.researchgate.net-publication-378141724 Development of a Framework for Predicting Students' Academic.pdf",2024,"See discussions, stats, and author profiles for this publication at- https---www.researchgate.net-publication-378141724 Development of a Framework for Predicting Students' Academic",.pdf,"dry-run.rename->2024 See discussions, stats, and author profiles for this publication at- https---www.researchgate.net-publication-378141724 Development of a Framework for Predicting Students' Academic.pdf",fitz.title;fitz.year
Peeking_Inside_the_Black-Box_A_Survey_on_Explainable_Artificial_Intelligence_XAI (1).pdf,2004 disruption. This survey provides an entry point for interested researchers and practitioners to learn key aspects of the young and rapidly growing body of research related to XAI. .pdf,2004,disruption. This survey provides an entry point for interested researchers and practitioners to learn key aspects of the young and rapidly growing body of research related to XAI. ,.pdf,dry-run.rename->2004 disruption. This survey provides an entry point for interested researchers and practitioners to learn key aspects of the young and rapidly growing body of research related to XAI. .pdf,fitz.title;fitz.year
peerj-cs-1348.pdf,"2023 and virtual e-learning (Alhalafawy , 2021; Alhalafawy & Zaki, 2022; Sahrir, Zainuddin & How to cite this article Elbourhamy DM, Najmi AH, Elfeky AI M. 2023. Students’ performance i.pdf",2023,"and virtual e-learning (Alhalafawy , 2021; Alhalafawy & Zaki, 2022; Sahrir, Zainuddin & How to cite this article Elbourhamy DM, Najmi AH, Elfeky AI M. 2023. Students’ performance i",.pdf,"dry-run.rename->2023 and virtual e-learning (Alhalafawy , 2021; Alhalafawy & Zaki, 2022; Sahrir, Zainuddin & How to cite this article Elbourhamy DM, Najmi AH, Elfeky AI M. 2023. Students’ performance i.pdf",fitz.title;fitz.year
peerj-cs-2221 (1).pdf,2024 institutions across the globe without having to attend a physical classroom. MOOCs How to cite this article Althibyani HA. 2024. Predicting student success in MOOCs- a comprehensiv.pdf,2024,institutions across the globe without having to attend a physical classroom. MOOCs How to cite this article Althibyani HA. 2024. Predicting student success in MOOCs- a comprehensiv,.pdf,dry-run.rename->2024 institutions across the globe without having to attend a physical classroom. MOOCs How to cite this article Althibyani HA. 2024. Predicting student success in MOOCs- a comprehensiv.pdf,fitz.title;fitz.year
peerj-cs-2298.pdf,"2024 sion- a comprehensive review of techniques and applications. PeerJ Comput. Sci. 10-e2298 http---doi.org-10.7717-peerj-cs.2298 complementary data sources and various modalities, whi.pdf",2024,"sion- a comprehensive review of techniques and applications. PeerJ Comput. Sci. 10-e2298 http---doi.org-10.7717-peerj-cs.2298 complementary data sources and various modalities, whi",.pdf,"dry-run.rename->2024 sion- a comprehensive review of techniques and applications. PeerJ Comput. Sci. 10-e2298 http---doi.org-10.7717-peerj-cs.2298 complementary data sources and various modalities, whi.pdf",fitz.title;fitz.year
peerj-cs-800.pdf,"2022 Because of its impact on the execution of the project, cost estimation is also considered as How to cite this article Dashti M, Javdani Gandomani T, Hasanpoor Adeh D, Zulzalil H, M.pdf",2022,"Because of its impact on the execution of the project, cost estimation is also considered as How to cite this article Dashti M, Javdani Gandomani T, Hasanpoor Adeh D, Zulzalil H, M",.pdf,"dry-run.rename->2022 Because of its impact on the execution of the project, cost estimation is also considered as How to cite this article Dashti M, Javdani Gandomani T, Hasanpoor Adeh D, Zulzalil H, M.pdf",fitz.title;fitz.year
PhD Forum Crowd-sourcing Mobile Devices to.pdf,"2013 partitions; (iii) provide low latency operations (e.g., efficient location of informa tion); (iv) minimize energy consumption; (v) ensure data consistency; (vi) endure.pdf",2013,"partitions; (iii) provide low latency operations (e.g., efficient location of informa tion); (iv) minimize energy consumption; (v) ensure data consistency; (vi) endure",.pdf,"dry-run.rename->2013 partitions; (iii) provide low latency operations (e.g., efficient location of informa tion); (iv) minimize energy consumption; (v) ensure data consistency; (vi) endure.pdf",fitz.title;fitz.year
PhD Proposal in CSEE.pdf,2012 11.4. Proposal Defense ............................................................................................ 12 11.5. Ph.D. Candidacy ........................................pdf,2012,11.4. Proposal Defense ............................................................................................ 12 11.5. Ph.D. Candidacy .......................................,.pdf,dry-run.rename->2012 11.4. Proposal Defense ............................................................................................ 12 11.5. Ph.D. Candidacy ........................................pdf,fitz.title;fitz.year
PIIS2405844021027067.pdf,"2000 purposes ranging from information searching to the final purchase of products. Responding to this shift, marketers are spending a significant part of the advertising budget on digi.pdf",2000,"purposes ranging from information searching to the final purchase of products. Responding to this shift, marketers are spending a significant part of the advertising budget on digi",.pdf,"dry-run.rename->2000 purposes ranging from information searching to the final purchase of products. Responding to this shift, marketers are spending a significant part of the advertising budget on digi.pdf",fitz.title;fitz.year
PIIS2405844024151195.pdf,"2024 in e-learning, delivering personalized services by discerning individual learner preferences [5]. These recommender systems have been evolving, especially with the advent of new ma.pdf",2024,"in e-learning, delivering personalized services by discerning individual learner preferences [5]. These recommender systems have been evolving, especially with the advent of new ma",.pdf,"dry-run.rename->2024 in e-learning, delivering personalized services by discerning individual learner preferences [5]. These recommender systems have been evolving, especially with the advent of new ma.pdf",fitz.title;fitz.year
PPPPerformance-Calculation-and-Benchmark.pdf,"2019 development repository with 6,006 software projects. The definition of productivity is a single ratio of output to input and then combined with various cost factors leading to a si.pdf",2019,"development repository with 6,006 software projects. The definition of productivity is a single ratio of output to input and then combined with various cost factors leading to a si",.pdf,"dry-run.rename->2019 development repository with 6,006 software projects. The definition of productivity is a single ratio of output to input and then combined with various cost factors leading to a si.pdf",fitz.title;fitz.year
pre-text.pdf,"2014 distribute my thesis-dissertation, in whole or in part in print, electronic or other medium I retain the right to use this content in whole or part in future works (such as article.pdf",2014,"distribute my thesis-dissertation, in whole or in part in print, electronic or other medium I retain the right to use this content in whole or part in future works (such as article",.pdf,"dry-run.rename->2014 distribute my thesis-dissertation, in whole or in part in print, electronic or other medium I retain the right to use this content in whole or part in future works (such as article.pdf",fitz.title;fitz.year
Predicting Mobile Application Usage Using Contextual.pdf,"2012 bear this notice and the full citation on the first page. To copy otherwise, or republish, to post on servers or to redistribute to lists, requires prior specific.pdf",2012,"bear this notice and the full citation on the first page. To copy otherwise, or republish, to post on servers or to redistribute to lists, requires prior specific",.pdf,"dry-run.rename->2012 bear this notice and the full citation on the first page. To copy otherwise, or republish, to post on servers or to redistribute to lists, requires prior specific.pdf",fitz.title;fitz.year
Predicting Sales Volume for e-commerce Portals Using Deep Learning..pdf,2024 by Sheikh Muhammad Sarfraz Submission date- 25-Mar-2024 01-15AM (UTC-0700).pdf,2024,by Sheikh Muhammad Sarfraz Submission date- 25-Mar-2024 01-15AM (UTC-0700),.pdf,dry-run.rename->2024 by Sheikh Muhammad Sarfraz Submission date- 25-Mar-2024 01-15AM (UTC-0700).pdf,fitz.title;fitz.year
Predicting the sentiment of SaaS online reviews.pdf,"2007 Asma Musabah Alkalbani ∗, Ahmed Mohamed Ghamry †, Farookh Khadeer Hussain ∗, Omar Khadeer Hussain † ∗Decision Support and e-Service Intelligence Lab.pdf",2007,"Asma Musabah Alkalbani ∗, Ahmed Mohamed Ghamry †, Farookh Khadeer Hussain ∗, Omar Khadeer Hussain † ∗Decision Support and e-Service Intelligence Lab",.pdf,"dry-run.rename->2007 Asma Musabah Alkalbani ∗, Ahmed Mohamed Ghamry †, Farookh Khadeer Hussain ∗, Omar Khadeer Hussain † ∗Decision Support and e-Service Intelligence Lab.pdf",fitz.title;fitz.year
Predicting_University_Student_Graduation_Using_Academic_Performance_and_Machine_Learning_A_Systematic_Literature_Review.pdf,2018 research efforts in smart learning environments. This research conducts a thorough systematic review of the existing literature on machine learning-based student graduation predict.pdf,2018,research efforts in smart learning environments. This research conducts a thorough systematic review of the existing literature on machine learning-based student graduation predict,.pdf,dry-run.rename->2018 research efforts in smart learning environments. This research conducts a thorough systematic review of the existing literature on machine learning-based student graduation predict.pdf,fitz.title;fitz.year
Prediction_of_Students_Grade_by_Combining_Educational_Knowledge_Graph_and_Collaborative_Filtering.pdf,"2020 historical grades and overlook the content correlation between courses, resulting in lower accuracy in pre dicting student grades. This paper proposes a grade prediction method tha.pdf",2020,"historical grades and overlook the content correlation between courses, resulting in lower accuracy in pre dicting student grades. This paper proposes a grade prediction method tha",.pdf,"dry-run.rename->2020 historical grades and overlook the content correlation between courses, resulting in lower accuracy in pre dicting student grades. This paper proposes a grade prediction method tha.pdf",fitz.title;fitz.year
preprints202310.1055.v1.pdf,2023 integration of automation and optimizing processes within the context of emerging AI technologies. The paper introduce a cohesive framework consisting of essential key pillars- Dat.pdf,2023,integration of automation and optimizing processes within the context of emerging AI technologies. The paper introduce a cohesive framework consisting of essential key pillars- Dat,.pdf,dry-run.rename->2023 integration of automation and optimizing processes within the context of emerging AI technologies. The paper introduce a cohesive framework consisting of essential key pillars- Dat.pdf,fitz.title;fitz.year
Presentation Recommender system for education.pdf,2017 • Goal- Complete missing entries from partially observed entries • Why related to recommender system.pdf,2017,• Goal- Complete missing entries from partially observed entries • Why related to recommender system,.pdf,dry-run.rename->2017 • Goal- Complete missing entries from partially observed entries • Why related to recommender system.pdf,fitz.title;fitz.year
Presentation Simplifying-Learning-Analytics-Using-SQL-Queries-Prateek-Jindal-Monash-College.pdf,,,"Analytics have been only a recent addition in later versions of Moodle Most documentation explains how to use Moodle, not how to understand the internals",.pdf,skipped.missing_year_or_title,fitz.title
Printed_article.pdf,"2022 organized and contextually appropriate content demonstrates its ability to automate crucial processes like abstract summarization, plagiarism detection, and language editing. These.pdf",2022,"organized and contextually appropriate content demonstrates its ability to automate crucial processes like abstract summarization, plagiarism detection, and language editing. These",.pdf,"dry-run.rename->2022 organized and contextually appropriate content demonstrates its ability to automate crucial processes like abstract summarization, plagiarism detection, and language editing. These.pdf",fitz.title;fitz.year
